iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,post_hoc_surrogate_incumbent_iteration,post_hoc_surrogate_incumbent_mean,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
177,0.19392063045313812,0.22379481900840625,0.23548207239663754,175,-0.8563186039963826,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.13924746431025853,0.06412878537969297,0.07561635598316323
178,0.15515057697720236,0.21279378967232798,0.21843369360096065,175,-0.8563186039963838,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03443140852480444,0.030283037540410666,0.03577871316897178
179,0.15930199831128622,0.22062103276719858,0.23128967232801512,175,-0.8563186039963897,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04565490633123236,0.054364320116118615,0.06581980356784949
180,0.15873909372361372,0.21270801166580888,0.21618202092983352,175,-0.8563186039963908,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04413307612019099,0.03001913307382766,0.030517137702946496
181,0.15184351252462702,0.21493823983530613,0.2171577457539886,175,-0.8563186039963886,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.025490656034937977,0.036880649204987896,0.03279715373822411
182,0.2787784970447509,0.25529679190255605,0.2835392005489793,175,-0.8563186039963919,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.3686633686247012,0.16104770073233482,0.18791340950090224
183,0.16106107514776236,0.21905558414822446,0.2224223709041001,175,-0.8563186039963901,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.050410625740735515,0.04954806360097703,0.045099218280216465
184,0.16310160427807485,0.21727569051295248,0.22561760164693778,175,-0.8563186039963885,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.05592726025575965,0.04407204591937758,0.05256564441771929
185,0.15529130312412043,0.21484173957797215,0.21730785726539714,175,-0.8563186039963869,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03481186607756463,0.036583756680082014,0.03314792543595927
186,0.15522094005066145,0.21287956767884708,0.21943086292674563,175,-0.8563186039963847,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.034621637301184685,0.030546942006993677,0.03810883944678321
187,0.16000562904587667,0.2133084577114428,0.2214573683307599,175,-0.856318603996384,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.047557194095033624,0.031866464339909396,0.04284425736620563
188,0.16464959189417394,0.2185730828615543,0.21740435752273113,175,-0.8563186039963832,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06011229333612266,0.04806360097644693,0.033373421527360274
189,0.16493104418801008,0.21856236061073941,0.22557471264367812,175,-0.8563186039963819,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06087320844164305,0.04803061291812405,0.05246542393265192
190,0.16619757951027303,0.22430948704752096,0.22645393721049922,175,-0.8563186039963813,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06429732641648568,0.06571221217919135,0.054519943876528525
191,0.15810582606248236,0.21185023160061756,0.2160319094184251,175,-0.8563186039963792,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.042421017132769974,0.027380088407996564,0.0301663660052116
192,0.277582324795947,0.22529593412249094,0.2648288728769943,175,-0.8563186039963857,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.3654294794262388,0.06874711354489695,0.14419222289035885
193,0.1619054320292711,0.2177045805455482,0.21817635958140325,175,-0.8563186039963843,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.052693371057297565,0.0453915682522933,0.035177390258568836
194,0.21664790318041094,0.22019214273460275,0.23655429747812662,175,-0.8563186039963867,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.20069135908104233,0.053044797783202556,0.07812186810984184
195,0.15733183225443292,0.21398395951278093,0.22072825527534734,175,-0.8563186039963853,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04032850059258877,0.03394471201425126,0.04114050912006418
196,0.1832254432873628,0.2353426831360439,0.22916666666666663,175,-0.8563186039963865,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.11033269030047822,0.09965692419344226,0.06085888955702554
197,0.15620602307908815,0.21675030022302266,0.22157531308972378,175,-0.8563186039963856,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03728484017050663,0.042455631061555636,0.043119863700140454
198,0.15212496481846327,0.21495968433693602,0.219098473151484,175,-0.8563186039963864,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.02625157114045866,0.036946625321633994,0.03733213068751282
199,0.1881508584294962,0.21606407617086965,0.23601818493738203,175,-0.8563186039963865,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.12364870464708766,0.04034439532889089,0.0768691120465024
200,0.1722488038277512,0.20527749185108934,0.2133191799622577,175,-0.8563186039963637,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.08065700118517724,0.007158408656066804,0.02382742032471458
201,0.17140444694624257,0.2036584319780409,0.2147881283238977,175,-0.8563186039963653,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.07837425586861549,0.0021772118493111757,0.027259971938264262
202,0.15669856459330145,0.21836936009607133,0.22137159032424092,175,-0.8563186039963658,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03861644160516745,0.047436827868311944,0.04264381639607166
203,0.1688713763017169,0.2139303482587065,0.2254996568879738,175,-0.8563186039963638,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.07152601991893083,0.03377977172263688,0.05229003808378421
204,0.1678159301998311,0.22206853662720882,0.22255103791387887,175,-0.8563186039963621,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06867258827322864,0.05881770798970823,0.04539987973541807
205,0.5,0.5,0.5,175,-0.8563186039963989,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.9667426415638452,0.9139011677772645,0.6937261976347965
206,0.1598649028989586,0.218401526848516,0.22695788299879904,175,-0.8563186039963963,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04717673654227343,0.047535792043280574,0.055697534576067374
207,0.1524064171122994,0.224019986275519,0.22582132441242064,175,-0.8563186039960979,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.027012486245979045,0.0648215346044737,0.05304169172178808
208,0.14980298339431464,0.22026719849030707,0.2168253559787271,175,-0.8563186039960947,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.019974021519914138,0.05327571419146303,0.03202044497895398
209,0.15831691528285963,0.2151312403499741,0.21974180820037748,175,-0.856318603996092,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04299170346191072,0.03747443425479966,0.03883543796352005
210,0.1464959189417394,0.22118931206038772,0.21907702864985423,210,-0.8567552598989998,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.011033269030047973,0.05611268720723138,0.03728202044497927
211,0.15409513087531657,0.2189269171384457,0.22483487733745067,210,-0.8568114513567195,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03157797687910225,0.049152206901102176,0.05073662056524369
212,0.1613425274415986,0.21765096929147365,0.22687210499227994,210,-0.8568875487766399,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.0511715408462562,0.04522662796067858,0.05549709360593314
213,0.1490289895862651,0.21968819694630304,0.22818021959169665,210,-0.8568987677365423,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.01788150497973263,0.05149435904202739,0.05855381840048115
214,0.18041092034900086,0.22308715045462346,0.23537484988848867,210,-0.8568525233903782,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.10272353924527289,0.06195157353038246,0.07536580477049544
215,0.20222347312130595,0.22992794647452397,0.23631840796019898,210,-0.8568894965866864,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.16169445992311468,0.08299795474038446,0.07757065544197246
216,0.14494793132564032,0.22197203636987473,0.22202564762394916,210,-0.8566293501376508,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.006848235949684959,0.058520815464802006,0.0441721787933454
217,0.1510695187165776,0.21740435752273113,0.21490607308286158,210,-0.8566815013069385,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.02339813949475677,0.04446790261925209,0.027535578272199084
218,0.18083309878975506,0.20528821410190434,0.22036369874764117,210,-0.8566551033717124,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.10386491190355346,0.007191396714390021,0.040288634996993714
219,0.14734027582324793,0.21932364041859653,0.21799408131755027,216,-0.8561122590964763,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.013316014346609426,0.050372765059048585,0.03475145319703386
220,0.14621446664790316,0.2327800651912849,0.23690813175501813,216,-0.8560678335349152,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.010272353924527288,0.09177277825427219,0.07894868711164604
221,0.14867717421896987,0.22000986447074966,0.21768313604391842,210,-0.8560755696364313,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.016930361097832,0.05248400079171366,0.034024854680297034
222,0.148958626512806,0.22088908903757076,0.21915208440555844,210,-0.8560623061511852,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.017691276203352386,0.05518902157419051,0.037457406293846716
223,0.1544469462426118,0.2140911820209298,0.2152277406073082,210,-0.8560984432905617,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03252912076100288,0.034274592597480016,0.028287231910202437
224,0.24317478187447228,0.2414865328529765,0.24749099330931545,210,-0.8561621170212629,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.2724076077763531,0.11855908161245664,0.1036780918019644
225,0.22699127497889104,0.24067164179104472,0.24944244295762563,210,-0.8561673328672934,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.228654989208922,0.11605198917991705,0.10823812387251963
226,0.16000562904587678,0.229627723451707,0.23258706467661694,210,-0.8561330372562137,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.04755719409503392,0.0820742891073436,0.06885147324113071
227,0.16542358570222349,0.22548893463715913,0.22503860010293353,210,-0.8561302056544983,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06220480987630417,0.0693408985947094,0.05121266786931248
228,0.15423585702223475,0.22106064505060907,0.2249849888488592,210,-0.8561311521502386,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03195843443186274,0.055716830507356874,0.05108739226297884
229,0.15184351252462702,0.22250814891061932,0.21920569565963288,210,-0.8561626222284554,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.025490656034937977,0.06017021838094649,0.0375826819001806
230,0.14719954967632987,0.22617515868931204,0.23241550866357863,210,-0.8561564532648601,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.012935556793849234,0.0714521343273738,0.068450591300862
231,0.15022516183506895,0.22118931206038772,0.2249849888488592,210,-0.8561624989148429,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.021115394178195017,0.05611268720723138,0.05108739226297884
232,0.14663664508865748,0.22212214788128315,0.22294776119402981,210,-0.8561790585880708,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.011413726582808165,0.05898264828132227,0.046326919222289126
233,0.15374331550802145,0.21527062961056798,0.21668596671813334,210,-0.8562585984224005,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03062683299720192,0.03790327901299807,0.03169472840248534
234,0.16549394877568246,0.2262931034482758,0.22883427689140512,210,-0.8562654377391957,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.062395038652684115,0.07181500296892543,0.06008218079775541
235,0.164790318041092,0.21966675244467315,0.2253281008749355,210,-0.8562532828657755,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.060492750888882854,0.051428382925381294,0.0518891561435155
236,0.14635519279482123,0.22390204151655513,0.22809444158517744,210,-0.8562464107935072,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.01065281147728748,0.06445866596292171,0.058353377430346666
237,0.14916971573318316,0.21948447418081996,0.21756519128495455,216,-0.8558081423873151,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.018261962532492824,0.05086758593389206,0.03374924834636221
238,0.1484660849985926,0.23125750557557045,0.23751930005146682,216,-0.8557761253388936,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.016359674768691265,0.08708847397242245,0.08037682902385268
239,0.14473684210526316,0.22034225424601117,0.2258642134156803,216,-0.8557733305010979,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.006277549620544521,0.05350663059972282,0.053141912206855456
240,0.14241486068111453,0.2220685366272087,0.22607865843197794,240,-0.8561389894529863,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.0,0.05881770798970789,0.05364301463219076
241,0.19926822403602584,0.2212858123177217,0.23653285297649684,240,-0.8561241483312321,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.15370485131514883,0.05640957973213726,0.07807175786730829
242,0.14537010976639453,0.22259392691713842,0.22064247726882824,240,-0.8561208733643907,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.007989608607965536,0.06043412284752949,0.04094006814992995
243,0.16577540106951882,0.2299922799794133,0.23240478641276385,240,-0.8561912234307838,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.0631559537582051,0.08319588309032172,0.06842553617959549
244,0.15662820151984236,0.2180584148224396,0.21687896723280153,240,-0.856170708361363,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.03842621282878721,0.046480174176948545,0.03214572058528787
245,0.14832535885167464,0.22230442614513646,0.21969891919711793,240,-0.8561785681235957,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.01597921721593137,0.05954344527281184,0.03873521747845293
246,0.14719954967632987,0.2224330931549151,0.22573554640590154,240,-0.8560100375356449,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.012935556793849234,0.059939301972686355,0.05284125075165386
247,0.1653532226287644,0.23105378281008748,0.22873777663407102,240,-0.8560076292030717,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.06201458109992392,0.08646170086428746,0.05985668470635415
248,0.14839572192513362,0.2217254246011322,0.2183050265911819,240,-0.8560013003754953,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.016169445992311317,0.05776209012337552,0.03547805171377018
249,0.14537010976639464,0.22405215302796355,0.22781566306399037,240,-0.8560741466029083,363700,1,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_holdout,0.007989608607965836,0.06492049877944198,0.057701944277410426
