iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning
192,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
193,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
194,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
195,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
196,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
197,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22433728926353158,0.8022910754509067,0.21071367301423904,0.10274162281916044,0.21230056613484294,0.10510266314291118,-0.013623616249292536,-0.012036723128688642,0.0039779550523244556,0.0055434036712984636,0.002165894664607926,0.0016297821238633325,0.8632478632477849,inf,0.05594018277485288,0.030900589550719643
198,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
199,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
200,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
201,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
202,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
203,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
204,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
205,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
206,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
207,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
208,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
209,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
210,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
211,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
212,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
213,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
214,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
215,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
216,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
217,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
218,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
219,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
220,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
221,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
222,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
223,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
224,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
225,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
226,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
227,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
228,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
229,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
230,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22408218722271522,0.7999903897617443,0.21016683822267967,0.08861811132650105,0.21277234517069832,0.11404757064443917,-0.013915349000035548,-0.011309842052016905,0.003431120260765086,0.006015182707153843,0.0016190598730485561,0.0021015611597187123,0.6452991452991096,inf,0.04181667128219349,0.03984549705224763
231,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.2237965838509317,0.7974146220880081,0.21149639732372627,0.12295762946552342,0.21363012523588942,0.13031103882902612,-0.012300186527205437,-0.010166458615042284,0.004760679361811682,0.006872962772344948,0.002948618974095152,0.002959341224909817,1.1752136752136497,inf,0.07615618942121587,0.056108965236834576
232,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.2237965838509317,0.7974146220880081,0.21149639732372627,0.12295762946552342,0.21363012523588942,0.13031103882902612,-0.012300186527205437,-0.010166458615042284,0.004760679361811682,0.006872962772344948,0.002948618974095152,0.002959341224909817,1.1752136752136497,inf,0.07615618942121587,0.056108965236834576
233,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.2237965838509317,0.7974146220880081,0.21149639732372627,0.12295762946552342,0.21363012523588942,0.13031103882902612,-0.012300186527205437,-0.010166458615042284,0.004760679361811682,0.006872962772344948,0.002948618974095152,0.002959341224909817,1.1752136752136497,inf,0.07615618942121587,0.056108965236834576
234,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
235,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
236,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
237,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
238,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
239,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
240,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
241,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
242,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
243,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,1,0,78,3,3,0.22356089174800375,0.795288988570849,0.2109281180305369,0.10828025477706783,0.21272945616743866,0.11323439723520781,-0.01263277371746685,-0.010831435580565096,0.004192400068622315,0.005972293703894183,0.0023803396809057853,0.0020586721564590515,0.9487179487178806,inf,0.061478814732760276,0.03903232364301627
