iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning
139,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.19715733183225437,0.029184549356222993,0.22818034067163395,0.014755917159763703,0.2348502437891804,0.036411784177424425,0.031023008839379584,0.037692911956926034,0.0029866813010533955,0.01160900859066627,0.0,0.0015091711167866118,0.0,inf,0.0,0.004733531943065167
140,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.19715733183225437,0.029184549356222993,0.22818034067163395,0.014755917159763703,0.2348502437891804,0.036411784177424425,0.031023008839379584,0.037692911956926034,0.0029866813010533955,0.01160900859066627,0.0,0.0015091711167866118,0.0,inf,0.0,0.004733531943065167
141,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
142,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
143,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
144,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
145,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
146,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
147,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.18899521531100472,0.004291845493562036,0.23342550182578037,0.03313609467455621,0.23207463537159367,0.02770605759682155,0.04443028651477565,0.04307942006058896,0.008231842455199812,0.008833400173079542,0.005245161154146416,0.0,2.792134831460579,0.0,0.018380177514792505,0.0
148,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1885730368702505,0.003004291845493628,0.2384701437406337,0.050813609467456035,0.23733035016991355,0.044190665342601146,0.04989710687038318,0.04875731329966304,0.013276484370053132,0.014089114971399419,0.010289803068999737,0.005255714798319877,5.477528089887575,4.1499999999995225,0.03605769230769233,0.016484607745779596
149,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1885730368702505,0.003004291845493628,0.2384701437406337,0.050813609467456035,0.23733035016991355,0.044190665342601146,0.04989710687038318,0.04875731329966304,0.013276484370053132,0.014089114971399419,0.010289803068999737,0.005255714798319877,5.477528089887575,4.1499999999995225,0.03605769230769233,0.016484607745779596
150,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
151,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
152,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
153,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
154,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
155,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
156,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
157,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
158,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
159,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
160,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
161,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.009561601621039806,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
162,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
163,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
164,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
165,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
166,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
167,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
168,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
169,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
170,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
171,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
172,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
173,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
174,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
175,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
176,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
177,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
178,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
179,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
180,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
181,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
182,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
183,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
184,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
185,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
186,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
187,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
188,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
189,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
190,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
191,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1875879538418238,0.0,0.23475526099162036,0.037795857988165774,0.23676045338455376,0.042403177755709995,0.047167307149796556,0.04917249954272995,0.01078582434514641,0.013519218186039628,0.00657492031998641,0.004685818012960086,3.499999999999911,3.6999999999997284,0.02303994082840207,0.014697120158888445
