iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
120,0.16160436137071654,0.268755935422602,0.26695156695156697,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0694339622641511,0.11379887418225991,0.0
121,0.16160436137071654,0.268755935422602,0.26695156695156697,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0694339622641511,0.11379887418225991,0.0
122,0.16160436137071654,0.268755935422602,0.26695156695156697,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0694339622641511,0.11379887418225991,0.0
123,0.16160436137071654,0.268755935422602,0.26695156695156697,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0694339622641511,0.11379887418225991,0.0
124,0.16160436137071654,0.268755935422602,0.26695156695156697,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0694339622641511,0.11379887418225991,0.0
125,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
126,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
127,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
128,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
129,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
130,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
131,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
132,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
133,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
134,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
135,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
136,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
137,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
138,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
139,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
140,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
141,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
142,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
143,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
144,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
145,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
146,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
147,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
148,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
149,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
150,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
151,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
152,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
153,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
154,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
155,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
156,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
157,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
158,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
159,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
160,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
161,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
162,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
163,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
164,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
165,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
166,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
167,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
168,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
169,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
170,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
171,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
172,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
173,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
174,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
175,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
176,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
177,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
178,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
179,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
180,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
181,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
182,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
183,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
184,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
185,0.1634215991692627,0.26222697056030386,0.2669990503323837,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.09056603773584848,0.03012323140118653,0.0009099181073705709
186,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
187,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
188,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
189,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
190,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
191,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
192,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
193,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
194,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
195,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
196,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
197,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
198,0.15563343717549327,0.2598765432098765,0.26722459639126306,363700,2,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_holdout,0.0,0.0,0.005232029117379187
