iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score,val_loss,retrain_test_loss,ensembled_test_loss,normalized_val_loss,normalized_retrain_test_loss,normalized_ensembled_test_loss
235,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
236,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
237,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
238,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
239,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
240,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
241,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
242,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
243,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
244,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
245,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
246,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
247,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
248,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
249,0.1886033229491174,0.2912037037037037,0.2971272554605887,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.3833962264150952,0.4014909478168267,0.5782529572338478,0.1886033229491174,0.2912037037037037,0.2971272554605887,0.3833962264150952,0.4014909478168267,0.5782529572338478
0,0.2176153894923707,0.2790123456790123,0.2821699905033238,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.7207682424893946,0.2452457021147116,0.2916287534121924,0.2176153894923707,0.2790123456790123,0.2821699905033238,0.7207682424893946,0.2452457021147116,0.2916287534121924
1,0.2176153894923707,0.2790123456790123,0.2821699905033238,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.7207682424893946,0.2452457021147116,0.2916287534121924,0.2176153894923707,0.2790123456790123,0.2821699905033238,0.7207682424893946,0.2452457021147116,0.2916287534121924
2,0.2166643771926116,0.2782288698955366,0.2810541310541311,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.709709225497178,0.2352046249809837,0.2702456778889914,0.2166643771926116,0.2782288698955366,0.2810541310541311,0.709709225497178,0.2352046249809837,0.2702456778889914
3,0.2165455006551419,0.2777777777777778,0.2826685660018994,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.7083268483731521,0.2294233987524724,0.3011828935395824,0.2165455006551419,0.2777777777777778,0.2826685660018994,0.7083268483731521,0.2294233987524724,0.3011828935395824
4,0.2120123420262902,0.2715574548907882,0.2745607787274454,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.6556122007102496,0.1497033318119577,0.1458143767060973,0.2120123420262902,0.2715574548907882,0.2745607787274454,0.6556122007102496,0.1497033318119577,0.1458143767060973
5,0.2120123420262902,0.2715574548907882,0.2745607787274454,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.6556122007102496,0.1497033318119577,0.1458143767060973,0.2120123420262902,0.2715574548907882,0.2745607787274454,0.6556122007102496,0.1497033318119577,0.1458143767060973
6,0.2023120165687475,0.2705603038936373,0.2730531813865147,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5428102273896318,0.1369237790963038,0.1169244767970875,0.2023120165687475,0.2705603038936373,0.2730531813865147,0.5428102273896318,0.1369237790963038,0.1169244767970875
7,0.2023120165687475,0.2705603038936373,0.2730531813865147,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5428102273896318,0.1369237790963038,0.1169244767970875,0.2023120165687475,0.2705603038936373,0.2730531813865147,0.5428102273896318,0.1369237790963038,0.1169244767970875
8,0.2023120165687475,0.2705603038936373,0.2730531813865147,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5428102273896318,0.1369237790963038,0.1169244767970875,0.2023120165687475,0.2705603038936373,0.2730531813865147,0.5428102273896318,0.1369237790963038,0.1169244767970875
9,0.2023120165687475,0.2705603038936373,0.2730531813865147,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5428102273896318,0.1369237790963038,0.1169244767970875,0.2023120165687475,0.2705603038936373,0.2730531813865147,0.5428102273896318,0.1369237790963038,0.1169244767970875
10,0.2023120165687475,0.2705603038936373,0.2730531813865147,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5428102273896318,0.1369237790963038,0.1169244767970875,0.2023120165687475,0.2705603038936373,0.2730531813865147,0.5428102273896318,0.1369237790963038,0.1169244767970875
11,0.2013081702523352,0.2760208926875593,0.2763414055080722,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5311368205645147,0.2069070439677469,0.1799363057324841,0.2013081702523352,0.2760208926875593,0.2763414055080722,0.5311368205645147,0.2069070439677469,0.1799363057324841
12,0.2013081702523352,0.2760208926875593,0.2763414055080722,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5311368205645147,0.2069070439677469,0.1799363057324841,0.2013081702523352,0.2760208926875593,0.2763414055080722,0.5311368205645147,0.2069070439677469,0.1799363057324841
13,0.1995012468827929,0.2719966761633428,0.2755223171889838,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5101246882793007,0.1553324205081387,0.1642402183803444,0.1995012468827929,0.2719966761633428,0.2755223171889838,0.5101246882793007,0.1553324205081387,0.1642402183803444
14,0.1995012468827929,0.2719966761633428,0.2755223171889838,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5101246882793007,0.1553324205081387,0.1642402183803444,0.1995012468827929,0.2719966761633428,0.2755223171889838,0.5101246882793007,0.1553324205081387,0.1642402183803444
15,0.2012368443298534,0.2758428300094966,0.2785849952516619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5303073942900997,0.2046249809828076,0.2229299363057324,0.2012368443298534,0.2758428300094966,0.2785849952516619,0.5303073942900997,0.2046249809828076,0.2229299363057324
16,0.2012368443298534,0.2758428300094966,0.2785849952516619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5303073942900997,0.2046249809828076,0.2229299363057324,0.2012368443298534,0.2758428300094966,0.2785849952516619,0.5303073942900997,0.2046249809828076,0.2229299363057324
17,0.2012368443298534,0.2758428300094966,0.2785849952516619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5303073942900997,0.2046249809828076,0.2229299363057324,0.2012368443298534,0.2758428300094966,0.2785849952516619,0.5303073942900997,0.2046249809828076,0.2229299363057324
18,0.2012368443298534,0.2758428300094966,0.2785849952516619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5303073942900997,0.2046249809828076,0.2229299363057324,0.2012368443298534,0.2758428300094966,0.2785849952516619,0.5303073942900997,0.2046249809828076,0.2229299363057324
19,0.2038415613508601,0.2731837606837607,0.2755935422602089,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5605968130521161,0.1705461737410623,0.1656050955414013,0.2038415613508601,0.2731837606837607,0.2755935422602089,0.5605968130521161,0.1705461737410623,0.1656050955414013
20,0.2038415613508601,0.2731837606837607,0.2755935422602089,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5605968130521161,0.1705461737410623,0.1656050955414013,0.2038415613508601,0.2731837606837607,0.2755935422602089,0.5605968130521161,0.1705461737410623,0.1656050955414013
21,0.203873261760852,0.2720560303893637,0.2756766381766381,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5609654469518558,0.1560931081697861,0.1671974522292982,0.203873261760852,0.2720560303893637,0.2756766381766381,0.5609654469518558,0.1560931081697861,0.1671974522292982
22,0.203873261760852,0.2720560303893637,0.2756766381766381,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5609654469518558,0.1560931081697861,0.1671974522292982,0.203873261760852,0.2720560303893637,0.2756766381766381,0.5609654469518558,0.1560931081697861,0.1671974522292982
23,0.203873261760852,0.2720560303893637,0.2756766381766381,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5609654469518558,0.1560931081697861,0.1671974522292982,0.203873261760852,0.2720560303893637,0.2756766381766381,0.5609654469518558,0.1560931081697861,0.1671974522292982
24,0.203873261760852,0.2720560303893637,0.2756766381766381,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.5609654469518558,0.1560931081697861,0.1671974522292982,0.203873261760852,0.2720560303893637,0.2756766381766381,0.5609654469518558,0.1560931081697861,0.1671974522292982
25,0.1999873198360031,0.2721391263057929,0.2759852801519469,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.51577707474199,0.1571580708960899,0.173111919927208,0.1999873198360031,0.2721391263057929,0.2759852801519469,0.51577707474199,0.1571580708960899,0.173111919927208
26,0.1999873198360031,0.2721391263057929,0.2759852801519469,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.51577707474199,0.1571580708960899,0.173111919927208,0.1999873198360031,0.2721391263057929,0.2759852801519469,0.51577707474199,0.1571580708960899,0.173111919927208
27,0.1982939896022655,0.2729226020892688,0.2743945868945869,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4960858805975149,0.1671991480298192,0.1426296633303013,0.1982939896022655,0.2729226020892688,0.2743945868945869,0.4960858805975149,0.1671991480298192,0.1426296633303013
28,0.1982332304831142,0.2742758784425451,0.2748812915479582,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4953793322896789,0.1845428267153504,0.151956323930847,0.1982332304831142,0.2742758784425451,0.2748812915479582,0.4953793322896789,0.1845428267153504,0.151956323930847
29,0.1982332304831142,0.2742758784425451,0.2748812915479582,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4953793322896789,0.1845428267153504,0.151956323930847,0.1982332304831142,0.2742758784425451,0.2748812915479582,0.4953793322896789,0.1845428267153504,0.151956323930847
30,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
31,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
32,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
33,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
34,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
35,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
36,0.1972373092691999,0.2697649572649573,0.2708214624881292,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4837980839394961,0.1267305644302456,0.0741583257506834,0.1972373092691999,0.2697649572649573,0.2708214624881292,0.4837980839394961,0.1267305644302456,0.0741583257506834
37,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
38,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
39,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
40,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
41,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
42,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
43,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
44,0.1978898093748679,0.2712132003798672,0.2734805318138652,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4913857983758222,0.1452913433744123,0.1251137397634226,0.1978898093748679,0.2712132003798672,0.2734805318138652,0.4913857983758222,0.1452913433744123,0.1251137397634226
