iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning,val_loss
114,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1583169152828595,0.11712866527800027,0.2179833590667352,0.05416821965461487,0.2230120946989191,0.061340765588002784,0.0596664437838757,0.0646951794160596,0.0118588094012694,0.0019192828958655,0.0,0.000278778521187,0.0,0.00760456273764,0.0,0.0006412786108914851,0.1583169152828595
115,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1583169152828595,0.11712866527800027,0.2179833590667352,0.05416821965461487,0.2230120946989191,0.061340765588002784,0.0596664437838757,0.0646951794160596,0.0118588094012694,0.0019192828958655,0.0,0.000278778521187,0.0,0.00760456273764,0.0,0.0006412786108914851,0.1583169152828595
116,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1583169152828595,0.11712866527800027,0.2179833590667352,0.05416821965461487,0.2230120946989191,0.061340765588002784,0.0596664437838757,0.0646951794160596,0.0118588094012694,0.0019192828958655,0.0,0.000278778521187,0.0,0.00760456273764,0.0,0.0006412786108914851,0.1583169152828595
117,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1595834506051224,0.1200128184585804,0.2186266941156286,0.05603180519319094,0.2249206553439697,0.06573105761641634,0.0590432435105061,0.0653372047388473,0.0125021444501628,0.0038278435409161,0.0006433350488933,0.0021873391662377,0.0402684563758321,0.0596665691722708,0.0018635855385757464,0.005031570639305271,0.1595834506051224
118,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1595834506051224,0.1200128184585804,0.2186266941156286,0.05603180519319094,0.2249206553439697,0.06573105761641634,0.0590432435105061,0.0653372047388473,0.0125021444501628,0.0038278435409161,0.0006433350488933,0.0021873391662377,0.0402684563758321,0.0596665691722708,0.0018635855385757464,0.005031570639305271,0.1595834506051224
119,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1585983675766957,0.1177695882070181,0.2173400240178419,0.05230463411603912,0.2233766512266255,0.06217936069455392,0.0587416564411461,0.0647782836499297,0.0112154743523761,0.0022838394235719,0.0,0.0006433350488934,0.0,0.0175489909330215,0.0,0.001479873717442632,0.1585983675766957
120,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1585983675766957,0.1177695882070181,0.2173400240178419,0.05230463411603912,0.2233766512266255,0.06217936069455392,0.0587416564411461,0.0647782836499297,0.0112154743523761,0.0022838394235719,0.0,0.0006433350488934,0.0,0.0175489909330215,0.0,0.001479873717442632,0.1585983675766957
121,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1585983675766957,0.1177695882070181,0.2173400240178419,0.05230463411603912,0.2233766512266255,0.06217936069455392,0.0587416564411461,0.0647782836499297,0.0112154743523761,0.0022838394235719,0.0,0.0006433350488934,0.0,0.0175489909330215,0.0,0.001479873717442632,0.1585983675766957
122,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1585983675766957,0.1177695882070181,0.2173400240178419,0.05230463411603912,0.2233766512266255,0.06217936069455392,0.0587416564411461,0.0647782836499297,0.0112154743523761,0.0022838394235719,0.0,0.0006433350488934,0.0,0.0175489909330215,0.0,0.001479873717442632,0.1585983675766957
123,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
124,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
125,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
126,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1585983675766957,0.1177695882070181,0.2173400240178419,0.05230463411603912,0.2233766512266255,0.06217936069455392,0.0587416564411461,0.0647782836499297,0.0112154743523761,0.0022838394235719,0.0,0.0015440041173444,0.0,0.0411076220382568,0.0,0.003551696921862868,0.1585983675766957
127,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
128,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
129,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
130,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
131,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
132,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
133,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
134,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
135,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
136,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
137,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
138,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
139,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
140,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
141,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
142,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
143,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
144,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
145,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1566282015198423,0.11328312770389351,0.2185087493566648,0.055690147844452004,0.221832647109281,0.0586276637726908,0.0618805478368225,0.0652044455894387,0.012384199691199,0.0007398353062274,0.0011687253388229,0.0,0.0703225806451511,0.0,0.0033855137284128137,0.0,0.1566282015198423
146,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
147,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
148,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
149,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
150,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
151,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
152,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
153,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
154,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
155,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0029807857265397,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
156,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0029807857265397,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
157,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0029807857265397,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
158,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0029807857265397,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
159,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1552209400506614,0.11007851305880474,0.211914565105507,0.03658839607404627,0.2195059186824498,0.05327545382793982,0.0566936250548455,0.0642849786317883,0.0057900154400412,0.0032810087493566,0.0002358895179277,0.0003002230228169,0.0105871029836444,0.0074706510138743,0.0006833146974782275,0.0006906077348065155,0.1552209400506614
160,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1552209400506614,0.11007851305880474,0.211914565105507,0.03658839607404627,0.2195059186824498,0.05327545382793982,0.0566936250548455,0.0642849786317883,0.0057900154400412,0.0032810087493566,0.0002358895179277,0.0003002230228169,0.0105871029836444,0.0074706510138743,0.0006833146974782275,0.0006906077348065155,0.1552209400506614
161,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1552209400506614,0.11007851305880474,0.211914565105507,0.03658839607404627,0.2195059186824498,0.05327545382793982,0.0566936250548455,0.0642849786317883,0.0057900154400412,0.0032810087493566,0.0002358895179277,0.0003002230228169,0.0105871029836444,0.0074706510138743,0.0006833146974782275,0.0006906077348065155,0.1552209400506614
162,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1552209400506614,0.11007851305880474,0.211914565105507,0.03658839607404627,0.2195059186824498,0.05327545382793982,0.0566936250548455,0.0642849786317883,0.0057900154400412,0.0032810087493566,0.0002358895179277,0.0003002230228169,0.0105871029836444,0.0074706510138743,0.0006833146974782275,0.0006906077348065155,0.1552209400506614
163,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1529693216999719,0.10495112962666261,0.2116786755875792,0.035905081376567755,0.2192056956596328,0.05258484609313305,0.0587093538876073,0.0662363739596609,0.0055541259221134,0.0029807857265397,0.0,0.0,0.0,0.0,0.0,0.0,0.1529693216999719
164,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1550802139037432,0.10975805159429565,0.2130082346886258,0.03975649148962566,0.2213287013209812,0.057468429360694157,0.0579280207848825,0.0662484874172379,0.00688368502316,0.005103791387888,0.0013295591010465,0.0021230056613483,0.0596727622714192,0.0528281750266798,0.003851410113057547,0.00488358326756087,0.1550802139037432
165,LGBM_363700_20260405_160514::363700_rep1_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep1_fold0_hebo_roc_auc_holdout,363700,LGBM,hebo,roc_auc,binary,,False,holdout,0.0,1,0,78,3,3,0.1550802139037432,0.10975805159429565,0.2130082346886258,0.03975649148962566,0.2213287013209812,0.057468429360694157,0.0579280207848825,0.0662484874172379,0.00688368502316,0.005103791387888,0.0013295591010465,0.0021230056613483,0.0596727622714192,0.0528281750266798,0.003851410113057547,0.00488358326756087,0.1550802139037432
